country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
India,IN,2022-05-29,TV,2,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,3
India,IN,2022-05-29,TV,3,Stranger Things,,1
India,IN,2022-05-29,TV,4,Stranger Things,Stranger Things 2,1
India,IN,2022-05-29,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,18
India,IN,2022-05-29,TV,6,Stranger Things,Stranger Things 3,1
India,IN,2022-05-29,TV,7,Business Proposal,Business Proposal: Season 1,12
India,IN,2022-05-29,TV,8,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,7
India,IN,2022-05-29,TV,9,She,She: Season 1,1
India,IN,2022-05-29,TV,10,Money Heist,Money Heist: Part 1,38
India,IN,2022-05-22,Films,1,RRR (Hindi),,1
India,IN,2022-05-22,Films,2,Jersey,,1
India,IN,2022-05-22,Films,3,Raw (Hindi),,2
India,IN,2022-05-22,Films,4,Gangubai Kathiawadi,,4
India,IN,2022-05-22,Films,5,Beast,,2
India,IN,2022-05-22,Films,6,The Hunt,,1
India,IN,2022-05-22,Films,7,The Invisible Man,,1
India,IN,2022-05-22,Films,8,Thar,,3
India,IN,2022-05-22,Films,9,Beast (Telugu),,2
India,IN,2022-05-22,Films,10,Senior Year,,2
India,IN,2022-05-22,TV,1,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,2
India,IN,2022-05-22,TV,2,Mai: A Mother's Rage,Mai: A Mother's Rage: Season 1,6
India,IN,2022-05-22,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,17
India,IN,2022-05-22,TV,4,Business Proposal,Business Proposal: Season 1,11
India,IN,2022-05-22,TV,5,Who Killed Sara?,Who Killed Sara?: Season 3,1
India,IN,2022-05-22,TV,6,Bridgerton,Bridgerton: Season 2,9
India,IN,2022-05-22,TV,7,Money Heist,Money Heist: Part 1,37
India,IN,2022-05-22,TV,8,The Sound of Magic,The Sound of Magic: Season 1,3
India,IN,2022-05-22,TV,9,Tomorrow,Tomorrow: Season 1,1
India,IN,2022-05-22,TV,10,Friends,Friends: Season 1,9
India,IN,2022-05-15,Films,1,Raw (Hindi),,1
India,IN,2022-05-15,Films,2,Beast,,1
India,IN,2022-05-15,Films,3,Thar,,2
India,IN,2022-05-15,Films,4,Gangubai Kathiawadi,,3
India,IN,2022-05-15,Films,5,Beast (Telugu),,1
