country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
United Kingdom,GB,2022-04-24,TV,9,The Missing,The Missing: Season 2,1
United Kingdom,GB,2022-04-24,TV,10,Better Call Saul,Better Call Saul: Season 6,1
United Kingdom,GB,2022-04-17,Films,1,Joker,,1
United Kingdom,GB,2022-04-17,Films,2,The In Between,,2
United Kingdom,GB,2022-04-17,Films,3,How It Ends,,1
United Kingdom,GB,2022-04-17,Films,4,Choose or Die,,1
United Kingdom,GB,2022-04-17,Films,5,Sonic the Hedgehog,,6
United Kingdom,GB,2022-04-17,Films,6,The Adventures of Sharkboy and Lavagirl,,2
United Kingdom,GB,2022-04-17,Films,7,Hop,,1
United Kingdom,GB,2022-04-17,Films,8,Return to Space,,1
United Kingdom,GB,2022-04-17,Films,9,Grown Ups,,4
United Kingdom,GB,2022-04-17,Films,10,The Adam Project,,6
United Kingdom,GB,2022-04-17,TV,1,Bridgerton,Bridgerton: Season 2,4
United Kingdom,GB,2022-04-17,TV,2,Jimmy Savile: A British Horror Story,Jimmy Savile: A British Horror Story: Limited Series,2
United Kingdom,GB,2022-04-17,TV,3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,1
United Kingdom,GB,2022-04-17,TV,4,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,2
United Kingdom,GB,2022-04-17,TV,5,The Missing,The Missing: Season 1,1
United Kingdom,GB,2022-04-17,TV,6,Top Boy,Top Boy: Season 2,5
United Kingdom,GB,2022-04-17,TV,7,Ginny & Georgia,Ginny & Georgia: Season 1,2
United Kingdom,GB,2022-04-17,TV,8,Bridgerton,Bridgerton: Season 1,4
United Kingdom,GB,2022-04-17,TV,9,Hard Cell,Hard Cell: Season 1,1
United Kingdom,GB,2022-04-17,TV,10,PIECES OF HER,PIECES OF HER: Season 1,7
United Kingdom,GB,2022-04-10,Films,1,The Women,,2
United Kingdom,GB,2022-04-10,Films,2,The In Between,,1
United Kingdom,GB,2022-04-10,Films,3,Grown Ups,,3
United Kingdom,GB,2022-04-10,Films,4,Grown Ups 2,,2
United Kingdom,GB,2022-04-10,Films,5,The Adventures of Sharkboy and Lavagirl,,1
United Kingdom,GB,2022-04-10,Films,6,The Bubble,,2
United Kingdom,GB,2022-04-10,Films,7,Case 39,,1
United Kingdom,GB,2022-04-10,Films,8,Kung Fu Panda,,1
United Kingdom,GB,2022-04-10,Films,9,The Adam Project,,5
United Kingdom,GB,2022-04-10,Films,10,Sonic the Hedgehog,,5
United Kingdom,GB,2022-04-10,TV,1,Bridgerton,Bridgerton: Season 2,3
United Kingdom,GB,2022-04-10,TV,2,Jimmy Savile: A British Horror Story,Jimmy Savile: A British Horror Story: Limited Series,1
United Kingdom,GB,2022-04-10,TV,3,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,1
United Kingdom,GB,2022-04-10,TV,4,Top Boy,Top Boy: Season 2,4
United Kingdom,GB,2022-04-10,TV,5,Bridgerton,Bridgerton: Season 1,3
United Kingdom,GB,2022-04-10,TV,6,PIECES OF HER,PIECES OF HER: Season 1,6
United Kingdom,GB,2022-04-10,TV,7,Top Boy,Top Boy: Season 1,4
United Kingdom,GB,2022-04-10,TV,8,Is It Cake?,Is It Cake?: Season 1,3
United Kingdom,GB,2022-04-10,TV,9,The Last Kingdom,The Last Kingdom: Season 5,5
United Kingdom,GB,2022-04-10,TV,10,Ginny & Georgia,Ginny & Georgia: Season 1,1
United Kingdom,GB,2022-04-03,Films,1,Grown Ups,,2
United Kingdom,GB,2022-04-03,Films,2,Grown Ups 2,,1
United Kingdom,GB,2022-04-03,Films,3,Trust No One: The Hunt for the Crypto King,,1
United Kingdom,GB,2022-04-03,Films,4,The Women,,1
United Kingdom,GB,2022-04-03,Films,5,The Kitchen,,1
United Kingdom,GB,2022-04-03,Films,6,The Bubble,,1
United Kingdom,GB,2022-04-03,Films,7,The Adam Project,,4
United Kingdom,GB,2022-04-03,Films,8,Boiling Point,,2
United Kingdom,GB,2022-04-03,Films,9,6 Underground,,1
United Kingdom,GB,2022-04-03,Films,10,Sonic the Hedgehog,,4
United Kingdom,GB,2022-04-03,TV,1,Bridgerton,Bridgerton: Season 2,2
United Kingdom,GB,2022-04-03,TV,2,Top Boy,Top Boy: Season 2,3
United Kingdom,GB,2022-04-03,TV,3,Bridgerton,Bridgerton: Season 1,2
United Kingdom,GB,2022-04-03,TV,4,PIECES OF HER,PIECES OF HER: Season 1,5
United Kingdom,GB,2022-04-03,TV,5,Top Boy,Top Boy: Season 1,3
United Kingdom,GB,2022-04-03,TV,6,Is It Cake?,Is It Cake?: Season 1,2
United Kingdom,GB,2022-04-03,TV,7,The Last Kingdom,The Last Kingdom: Season 5,4
United Kingdom,GB,2022-04-03,TV,8,Taboo,Taboo: Season 1,3
United Kingdom,GB,2022-04-03,TV,9,Inventing Anna,Inventing Anna: Limited Series,8
United Kingdom,GB,2022-04-03,TV,10,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,4
United Kingdom,GB,2022-03-27,Films,1,The Adam Project,,3
United Kingdom,GB,2022-03-27,Films,2,Boiling Point,,1
United Kingdom,GB,2022-03-27,Films,3,Black Crab,,2
United Kingdom,GB,2022-03-27,Films,4,Windfall,,2
United Kingdom,GB,2022-03-27,Films,5,A Violent Man,,1
United Kingdom,GB,2022-03-27,Films,6,Grown Ups,,1
United Kingdom,GB,2022-03-27,Films,7,Rescued by Ruby,,2
United Kingdom,GB,2022-03-27,Films,8,One for the Money,,1
United Kingdom,GB,2022-03-27,Films,9,17 Again,,3
United Kingdom,GB,2022-03-27,Films,10,'83,,1
United Kingdom,GB,2022-03-27,TV,1,Bridgerton,Bridgerton: Season 2,1
United Kingdom,GB,2022-03-27,TV,2,Top Boy,Top Boy: Season 2,2
United Kingdom,GB,2022-03-27,TV,3,Top Boy,Top Boy: Season 1,2
United Kingdom,GB,2022-03-27,TV,4,Is It Cake?,Is It Cake?: Season 1,1
United Kingdom,GB,2022-03-27,TV,5,PIECES OF HER,PIECES OF HER: Season 1,4
United Kingdom,GB,2022-03-27,TV,6,The Last Kingdom,The Last Kingdom: Season 5,3
United Kingdom,GB,2022-03-27,TV,7,Taboo,Taboo: Season 1,2
United Kingdom,GB,2022-03-27,TV,8,Bridgerton,Bridgerton: Season 1,1
United Kingdom,GB,2022-03-27,TV,9,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,3
United Kingdom,GB,2022-03-27,TV,10,Inventing Anna,Inventing Anna: Limited Series,7
United Kingdom,GB,2022-03-20,Films,1,The Adam Project,,2
United Kingdom,GB,2022-03-20,Films,2,17 Again,,2
United Kingdom,GB,2022-03-20,Films,3,It Chapter Two,,2
United Kingdom,GB,2022-03-20,Films,4,Black Crab,,1
United Kingdom,GB,2022-03-20,Films,5,Rescued by Ruby,,1
United Kingdom,GB,2022-03-20,Films,6,The Weekend Away,,3
United Kingdom,GB,2022-03-20,Films,7,Trolls World Tour,,3
United Kingdom,GB,2022-03-20,Films,8,Alvin and the Chipmunks: Chipwrecked,,2
United Kingdom,GB,2022-03-20,Films,9,The Informer,,2
United Kingdom,GB,2022-03-20,Films,10,Windfall,,1
United Kingdom,GB,2022-03-20,TV,1,Top Boy,Top Boy: Season 2,1
United Kingdom,GB,2022-03-20,TV,2,The Last Kingdom,The Last Kingdom: Season 5,2
United Kingdom,GB,2022-03-20,TV,3,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,2
United Kingdom,GB,2022-03-20,TV,4,PIECES OF HER,PIECES OF HER: Season 1,3
United Kingdom,GB,2022-03-20,TV,5,Taboo,Taboo: Season 1,1
United Kingdom,GB,2022-03-20,TV,6,Inventing Anna,Inventing Anna: Limited Series,6
United Kingdom,GB,2022-03-20,TV,7,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series,1
United Kingdom,GB,2022-03-20,TV,8,Top Boy,Top Boy: Season 1,1
United Kingdom,GB,2022-03-20,TV,9,Queen of the South,Queen of the South: Season 5,2
United Kingdom,GB,2022-03-20,TV,10,Life After Death with Tyler Henry,Life After Death with Tyler Henry: Season 1,1
United Kingdom,GB,2022-03-13,Films,1,The Adam Project,,1
United Kingdom,GB,2022-03-13,Films,2,The Informer,,1
United Kingdom,GB,2022-03-13,Films,3,The Weekend Away,,2
United Kingdom,GB,2022-03-13,Films,4,17 Again,,1
United Kingdom,GB,2022-03-13,Films,5,Alvin and the Chipmunks: The Squeakquel,,1
United Kingdom,GB,2022-03-13,Films,6,Trolls World Tour,,2
United Kingdom,GB,2022-03-13,Films,7,Alvin and the Chipmunks: Chipwrecked,,1
United Kingdom,GB,2022-03-13,Films,8,Meet the Fockers,,2
United Kingdom,GB,2022-03-13,Films,9,It Chapter Two,,1
United Kingdom,GB,2022-03-13,Films,10,Patriots Day,,1
United Kingdom,GB,2022-03-13,TV,1,PIECES OF HER,PIECES OF HER: Season 1,2
United Kingdom,GB,2022-03-13,TV,2,The Last Kingdom,The Last Kingdom: Season 5,1
United Kingdom,GB,2022-03-13,TV,3,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 4,1
United Kingdom,GB,2022-03-13,TV,4,Rick and Morty,Rick and Morty: Season 5,2
United Kingdom,GB,2022-03-13,TV,5,Inventing Anna,Inventing Anna: Limited Series,5
United Kingdom,GB,2022-03-13,TV,6,Queen of the South,Queen of the South: Season 5,1
United Kingdom,GB,2022-03-13,TV,7,Vikings: Valhalla,Vikings: Valhalla: Season 1,3
United Kingdom,GB,2022-03-13,TV,8,Worst Roommate Ever,Worst Roommate Ever: Season 1,2
United Kingdom,GB,2022-03-13,TV,9,Love Is Blind,Love Is Blind: Season 2,5
United Kingdom,GB,2022-03-13,TV,10,Celebrity Ex on the Beach,Celebrity Ex on the Beach: Season 1,2
United Kingdom,GB,2022-03-06,Films,1,The Weekend Away,,1
United Kingdom,GB,2022-03-06,Films,2,Trolls World Tour,,1
United Kingdom,GB,2022-03-06,Films,3,Against The Ice,,1
United Kingdom,GB,2022-03-06,Films,4,Save the Last Dance,,1
United Kingdom,GB,2022-03-06,Films,5,A Madea Homecoming,,2
United Kingdom,GB,2022-03-06,Films,6,Spider-Man 2,,1
United Kingdom,GB,2022-03-06,Films,7,The Tinder Swindler,,5
United Kingdom,GB,2022-03-06,Films,8,Meet the Fockers,,1
United Kingdom,GB,2022-03-06,Films,9,Alive,,1
United Kingdom,GB,2022-03-06,Films,10,Restless,,1
United Kingdom,GB,2022-03-06,TV,1,Vikings: Valhalla,Vikings: Valhalla: Season 1,2
United Kingdom,GB,2022-03-06,TV,2,Inventing Anna,Inventing Anna: Limited Series,4
United Kingdom,GB,2022-03-06,TV,3,Worst Roommate Ever,Worst Roommate Ever: Season 1,1
United Kingdom,GB,2022-03-06,TV,4,PIECES OF HER,PIECES OF HER: Season 1,1
United Kingdom,GB,2022-03-06,TV,5,Love Is Blind,Love Is Blind: Season 2,4
United Kingdom,GB,2022-03-06,TV,6,One of Us Is Lying,One of Us Is Lying: Season 1,3
United Kingdom,GB,2022-03-06,TV,7,jeen-yuhs: A Kanye Trilogy,,2
United Kingdom,GB,2022-03-06,TV,8,Rick and Morty,Rick and Morty: Season 5,1
United Kingdom,GB,2022-03-06,TV,9,Celebrity Ex on the Beach,Celebrity Ex on the Beach: Season 1,1
United Kingdom,GB,2022-03-06,TV,10,Peaky Blinders,Peaky Blinders: Season 1,1
United Kingdom,GB,2022-02-27,Films,1,13 Minutes,,2
United Kingdom,GB,2022-02-27,Films,2,The Tinder Swindler,,4
United Kingdom,GB,2022-02-27,Films,3,A Madea Homecoming,,1
United Kingdom,GB,2022-02-27,Films,4,Downfall: The Case Against Boeing,,2
United Kingdom,GB,2022-02-27,Films,5,Texas Chainsaw Massacre,,2
United Kingdom,GB,2022-02-27,Films,6,Brahms: The Boy II,,1
United Kingdom,GB,2022-02-27,Films,7,Rise of the Footsoldier: Marbella,,1
United Kingdom,GB,2022-02-27,Films,8,The Bad Education Movie,,1
United Kingdom,GB,2022-02-27,Films,9,Wanderlust,,1
United Kingdom,GB,2022-02-27,Films,10,Battleship,,2
United Kingdom,GB,2022-02-27,TV,1,Inventing Anna,Inventing Anna: Limited Series,3
United Kingdom,GB,2022-02-27,TV,2,Vikings: Valhalla,Vikings: Valhalla: Season 1,1
United Kingdom,GB,2022-02-27,TV,3,Love Is Blind,Love Is Blind: Season 2,3
United Kingdom,GB,2022-02-27,TV,4,One of Us Is Lying,One of Us Is Lying: Season 1,2
United Kingdom,GB,2022-02-27,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,5
United Kingdom,GB,2022-02-27,TV,6,jeen-yuhs: A Kanye Trilogy,,1
United Kingdom,GB,2022-02-27,TV,7,Ozark,Ozark: Season 4,6
United Kingdom,GB,2022-02-27,TV,8,PAW Patrol,PAW Patrol: Season 6,9
United Kingdom,GB,2022-02-27,TV,9,Space Force,Space Force: Season 2,1
United Kingdom,GB,2022-02-27,TV,10,The Cuphead Show!,The Cuphead Show!: Season 1,1
United Kingdom,GB,2022-02-20,Films,1,The Tinder Swindler,,3
United Kingdom,GB,2022-02-20,Films,2,Texas Chainsaw Massacre,,1
United Kingdom,GB,2022-02-20,Films,3,Tall Girl 2,,2
United Kingdom,GB,2022-02-20,Films,4,The Kill Team,,1
United Kingdom,GB,2022-02-20,Films,5,Fistful of Vengeance,,1
United Kingdom,GB,2022-02-20,Films,6,Downfall: The Case Against Boeing,,1
United Kingdom,GB,2022-02-20,Films,7,13 Minutes,,1
United Kingdom,GB,2022-02-20,Films,8,Last Man Down,,1
United Kingdom,GB,2022-02-20,Films,9,Battleship,,1
United Kingdom,GB,2022-02-20,Films,10,The Hunt,,3
United Kingdom,GB,2022-02-20,TV,1,Inventing Anna,Inventing Anna: Limited Series,2
United Kingdom,GB,2022-02-20,TV,2,Love Is Blind,Love Is Blind: Season 2,2
United Kingdom,GB,2022-02-20,TV,3,One of Us Is Lying,One of Us Is Lying: Season 1,1
United Kingdom,GB,2022-02-20,TV,4,All of Us Are Dead,All of Us Are Dead: Season 1,4
United Kingdom,GB,2022-02-20,TV,5,Sweet Magnolias,Sweet Magnolias: Season 2,3
United Kingdom,GB,2022-02-20,TV,6,Ozark,Ozark: Season 4,5
United Kingdom,GB,2022-02-20,TV,7,The Sinner,The Sinner: Season 4: Percy,4
United Kingdom,GB,2022-02-20,TV,8,Catching Killers,Catching Killers: Season 2,2
United Kingdom,GB,2022-02-20,TV,9,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,4
United Kingdom,GB,2022-02-20,TV,10,Raising Dion,Raising Dion: Season 2,3
United Kingdom,GB,2022-02-13,Films,1,The Tinder Swindler,,2
United Kingdom,GB,2022-02-13,Films,2,The Hunt,,2
United Kingdom,GB,2022-02-13,Films,3,Tall Girl 2,,1
United Kingdom,GB,2022-02-13,Films,4,The Heartbreak Kid,,1
United Kingdom,GB,2022-02-13,Films,5,Through My Window,,1
United Kingdom,GB,2022-02-13,Films,6,Sicario,,1
United Kingdom,GB,2022-02-13,Films,7,The Privilege,,1
United Kingdom,GB,2022-02-13,Films,8,The Invisible Man,,3
United Kingdom,GB,2022-02-13,Films,9,Hachi: A Dog's Tale,,1
United Kingdom,GB,2022-02-13,Films,10,The Power of the Dog,,2
United Kingdom,GB,2022-02-13,TV,1,Inventing Anna,Inventing Anna: Limited Series,1
United Kingdom,GB,2022-02-13,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,3
United Kingdom,GB,2022-02-13,TV,3,Sweet Magnolias,Sweet Magnolias: Season 2,2
United Kingdom,GB,2022-02-13,TV,4,Love Is Blind,Love Is Blind: Season 2,1
United Kingdom,GB,2022-02-13,TV,5,Ozark,Ozark: Season 4,4
United Kingdom,GB,2022-02-13,TV,6,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,3
United Kingdom,GB,2022-02-13,TV,7,The Sinner,The Sinner: Season 4: Percy,3
United Kingdom,GB,2022-02-13,TV,8,Catching Killers,Catching Killers: Season 2,1
United Kingdom,GB,2022-02-13,TV,9,Raising Dion,Raising Dion: Season 2,2
United Kingdom,GB,2022-02-13,TV,10,Raising Dion,Raising Dion: Season 1,2
United Kingdom,GB,2022-02-06,Films,1,The Tinder Swindler,,1
United Kingdom,GB,2022-02-06,Films,2,The Invisible Man,,2
United Kingdom,GB,2022-02-06,Films,3,Blumhouse's Fantasy Island,,2
United Kingdom,GB,2022-02-06,Films,4,Home Team,,2
United Kingdom,GB,2022-02-06,Films,5,Meet the Parents,,1
United Kingdom,GB,2022-02-06,Films,6,My Best Friend Anne Frank,,1
United Kingdom,GB,2022-02-06,Films,7,The Peacemaker,,1
United Kingdom,GB,2022-02-06,Films,8,Munich – The Edge of War,,3
United Kingdom,GB,2022-02-06,Films,9,Black Hawk Down,,1
United Kingdom,GB,2022-02-06,Films,10,The Hunt,,1
United Kingdom,GB,2022-02-06,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
United Kingdom,GB,2022-02-06,TV,2,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,2
United Kingdom,GB,2022-02-06,TV,3,The Sinner,The Sinner: Season 4: Percy,2
United Kingdom,GB,2022-02-06,TV,4,Ozark,Ozark: Season 4,3
United Kingdom,GB,2022-02-06,TV,5,Raising Dion,Raising Dion: Season 2,1
United Kingdom,GB,2022-02-06,TV,6,In From the Cold,In From the Cold: Season 1,1
United Kingdom,GB,2022-02-06,TV,7,Sweet Magnolias,Sweet Magnolias: Season 2,1
United Kingdom,GB,2022-02-06,TV,8,After Life,After Life: Season 3,4
United Kingdom,GB,2022-02-06,TV,9,Ozark,Ozark: Season 1,3
United Kingdom,GB,2022-02-06,TV,10,Raising Dion,Raising Dion: Season 1,1
United Kingdom,GB,2022-01-30,Films,1,Munich – The Edge of War,,2
United Kingdom,GB,2022-01-30,Films,2,The Royal Treatment,,2
United Kingdom,GB,2022-01-30,Films,3,The Invisible Man,,1
United Kingdom,GB,2022-01-30,Films,4,Blumhouse's Fantasy Island,,1
United Kingdom,GB,2022-01-30,Films,5,Home Team,,1
United Kingdom,GB,2022-01-30,Films,6,The Gentlemen,,4
United Kingdom,GB,2022-01-30,Films,7,Don't Look Up,,6
United Kingdom,GB,2022-01-30,Films,8,Dolittle,,2
United Kingdom,GB,2022-01-30,Films,9,Emma.,,1
United Kingdom,GB,2022-01-30,Films,10,Aileen Wuornos: American Boogeywoman,,1
United Kingdom,GB,2022-01-30,TV,1,Ozark,Ozark: Season 4,2
United Kingdom,GB,2022-01-30,TV,2,The Sinner,The Sinner: Season 4: Percy,1
United Kingdom,GB,2022-01-30,TV,3,After Life,After Life: Season 3,3
United Kingdom,GB,2022-01-30,TV,4,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,1
United Kingdom,GB,2022-01-30,TV,5,Too Hot to Handle,Too Hot to Handle: Season 3,2
United Kingdom,GB,2022-01-30,TV,6,Ozark,Ozark: Season 1,2
United Kingdom,GB,2022-01-30,TV,7,Stay Close,Stay Close: Limited Series,5
United Kingdom,GB,2022-01-30,TV,8,All of Us Are Dead,All of Us Are Dead: Season 1,1
United Kingdom,GB,2022-01-30,TV,9,Archive 81,Archive 81: Season 1,2
United Kingdom,GB,2022-01-30,TV,10,Ozark,Ozark: Season 2,1
United Kingdom,GB,2022-01-23,Films,1,The Royal Treatment,,1
United Kingdom,GB,2022-01-23,Films,2,Munich – The Edge of War,,1
United Kingdom,GB,2022-01-23,Films,3,Sniper: Assassin's End,,2
United Kingdom,GB,2022-01-23,Films,4,Dolittle,,1
United Kingdom,GB,2022-01-23,Films,5,Brazen,,2
United Kingdom,GB,2022-01-23,Films,6,The Gentlemen,,3
United Kingdom,GB,2022-01-23,Films,7,Don't Look Up,,5
United Kingdom,GB,2022-01-23,Films,8,Annabelle Comes Home,,1
United Kingdom,GB,2022-01-23,Films,9,Greed,,1
United Kingdom,GB,2022-01-23,Films,10,Wild Bill,,1
United Kingdom,GB,2022-01-23,TV,1,After Life,After Life: Season 3,2
United Kingdom,GB,2022-01-23,TV,2,Ozark,Ozark: Season 4,1
United Kingdom,GB,2022-01-23,TV,3,Stay Close,Stay Close: Limited Series,4
United Kingdom,GB,2022-01-23,TV,4,Archive 81,Archive 81: Season 1,1
United Kingdom,GB,2022-01-23,TV,5,Too Hot to Handle,Too Hot to Handle: Season 3,1
United Kingdom,GB,2022-01-23,TV,6,After Life,After Life: Season 1,2
United Kingdom,GB,2022-01-23,TV,7,The Puppet Master: Hunting the Ultimate Conman,The Puppet Master: Hunting the Ultimate Conman: Season 1,1
United Kingdom,GB,2022-01-23,TV,8,After Life,After Life: Season 2,1
United Kingdom,GB,2022-01-23,TV,9,Cheer,Cheer: Season 2,2
United Kingdom,GB,2022-01-23,TV,10,Ozark,Ozark: Season 1,1
United Kingdom,GB,2022-01-16,Films,1,The Gentlemen,,2
United Kingdom,GB,2022-01-16,Films,2,Brazen,,1
United Kingdom,GB,2022-01-16,Films,3,Don't Look Up,,4
United Kingdom,GB,2022-01-16,Films,4,Mother/Android,,2
United Kingdom,GB,2022-01-16,Films,5,The Hobbit: An Unexpected Journey,,2
United Kingdom,GB,2022-01-16,Films,6,The Hobbit: The Desolation of Smaug,,2
United Kingdom,GB,2022-01-16,Films,7,The Hobbit: The Battle of the Five Armies,,2
United Kingdom,GB,2022-01-16,Films,8,Sniper: Assassin's End,,1
United Kingdom,GB,2022-01-16,Films,9,The Lost Daughter,,3
United Kingdom,GB,2022-01-16,Films,10,The Shack,,2
United Kingdom,GB,2022-01-16,TV,1,Stay Close,Stay Close: Limited Series,3
United Kingdom,GB,2022-01-16,TV,2,After Life,After Life: Season 3,1
United Kingdom,GB,2022-01-16,TV,3,Cheer,Cheer: Season 2,1
United Kingdom,GB,2022-01-16,TV,4,Cobra Kai,Cobra Kai: Season 4,3
United Kingdom,GB,2022-01-16,TV,5,The Witcher,The Witcher: Season 2,5
United Kingdom,GB,2022-01-16,TV,6,Safe,Safe: Season 1,1
United Kingdom,GB,2022-01-16,TV,7,Emily in Paris,Emily in Paris: Season 2,4
United Kingdom,GB,2022-01-16,TV,8,After Life,After Life: Season 1,1
United Kingdom,GB,2022-01-16,TV,9,My Lover My Killer,My Lover My Killer: Season 1,3
United Kingdom,GB,2022-01-16,TV,10,The Stranger,The Stranger: Limited Series,1
United Kingdom,GB,2022-01-09,Films,1,The Gentlemen,,1
United Kingdom,GB,2022-01-09,Films,2,Don't Look Up,,3
United Kingdom,GB,2022-01-09,Films,3,The Lost Daughter,,2
United Kingdom,GB,2022-01-09,Films,4,The Hobbit: An Unexpected Journey,,1
United Kingdom,GB,2022-01-09,Films,5,Mother/Android,,1
United Kingdom,GB,2022-01-09,Films,6,The Shack,,1
United Kingdom,GB,2022-01-09,Films,7,She's the Man,,1
United Kingdom,GB,2022-01-09,Films,8,The Hobbit: The Desolation of Smaug,,1
United Kingdom,GB,2022-01-09,Films,9,The Hobbit: The Battle of the Five Armies,,1
United Kingdom,GB,2022-01-09,Films,10,Fracture,,1
United Kingdom,GB,2022-01-09,TV,1,Stay Close,Stay Close: Limited Series,2
United Kingdom,GB,2022-01-09,TV,2,Cobra Kai,Cobra Kai: Season 4,2
United Kingdom,GB,2022-01-09,TV,3,The Witcher,The Witcher: Season 2,4
United Kingdom,GB,2022-01-09,TV,4,Emily in Paris,Emily in Paris: Season 2,3
United Kingdom,GB,2022-01-09,TV,5,My Lover My Killer,My Lover My Killer: Season 1,2
United Kingdom,GB,2022-01-09,TV,6,Queer Eye,Queer Eye: Season 6,1
United Kingdom,GB,2022-01-09,TV,7,The Witcher,The Witcher: Season 1,5
United Kingdom,GB,2022-01-09,TV,8,Cobra Kai,Cobra Kai: Season 1,1
United Kingdom,GB,2022-01-09,TV,9,Cobra Kai,Cobra Kai: Season 3,1
United Kingdom,GB,2022-01-09,TV,10,Cobra Kai,Cobra Kai: Season 2,1
United Kingdom,GB,2022-01-02,Films,1,Don't Look Up,,2
United Kingdom,GB,2022-01-02,Films,2,Death to 2021,,1
United Kingdom,GB,2022-01-02,Films,3,The Unforgivable,,4
United Kingdom,GB,2022-01-02,Films,4,The Lost Daughter,,1
United Kingdom,GB,2022-01-02,Films,5,Spider-Man: Homecoming,,3
United Kingdom,GB,2022-01-02,Films,6,Silent Hours,,1
United Kingdom,GB,2022-01-02,Films,7,Back to the Outback,,3
United Kingdom,GB,2022-01-02,Films,8,The Amazing Spider-Man,,3
United Kingdom,GB,2022-01-02,Films,9,The Amazing Spider-Man 2,,3
United Kingdom,GB,2022-01-02,Films,10,Red Notice,,6
United Kingdom,GB,2022-01-02,TV,1,Stay Close,Stay Close: Limited Series,1
United Kingdom,GB,2022-01-02,TV,2,Cobra Kai,Cobra Kai: Season 4,1
United Kingdom,GB,2022-01-02,TV,3,The Witcher,The Witcher: Season 2,3
United Kingdom,GB,2022-01-02,TV,4,Emily in Paris,Emily in Paris: Season 2,2
United Kingdom,GB,2022-01-02,TV,5,My Lover My Killer,My Lover My Killer: Season 1,1
United Kingdom,GB,2022-01-02,TV,6,The Witcher,The Witcher: Season 1,4
United Kingdom,GB,2022-01-02,TV,7,The Silent Sea,The Silent Sea: Season 1,1
United Kingdom,GB,2022-01-02,TV,8,Emily in Paris,Emily in Paris: Season 1,2
United Kingdom,GB,2022-01-02,TV,9,Crime Scene: The Times Square Killer,Crime Scene: The Times Square Killer: Limited Series,1
United Kingdom,GB,2022-01-02,TV,10,The Salisbury Poisonings,The Salisbury Poisonings: Season 1,3
United Kingdom,GB,2021-12-26,Films,1,Don't Look Up,,1
United Kingdom,GB,2021-12-26,Films,2,Spider-Man: Homecoming,,2
United Kingdom,GB,2021-12-26,Films,3,Love Actually,,5
United Kingdom,GB,2021-12-26,Films,4,Back to the Outback,,2
United Kingdom,GB,2021-12-26,Films,5,The Unforgivable,,3
United Kingdom,GB,2021-12-26,Films,6,The Christmas Chronicles,,6
United Kingdom,GB,2021-12-26,Films,7,The Holiday,,3
United Kingdom,GB,2021-12-26,Films,8,The Amazing Spider-Man,,2
United Kingdom,GB,2021-12-26,Films,9,The Christmas Chronicles: Part Two,,2
United Kingdom,GB,2021-12-26,Films,10,Nativity!,,3
United Kingdom,GB,2021-12-26,TV,1,The Witcher,The Witcher: Season 2,2
United Kingdom,GB,2021-12-26,TV,2,Emily in Paris,Emily in Paris: Season 2,1
United Kingdom,GB,2021-12-26,TV,3,The Witcher,The Witcher: Season 1,3
United Kingdom,GB,2021-12-26,TV,4,The Salisbury Poisonings,The Salisbury Poisonings: Season 1,2
United Kingdom,GB,2021-12-26,TV,5,Superstore,Superstore: Season 6,2
United Kingdom,GB,2021-12-26,TV,6,Titans,Titans: Season 3,3
United Kingdom,GB,2021-12-26,TV,7,Money Heist,Money Heist: Part 5,7
United Kingdom,GB,2021-12-26,TV,8,PAW Patrol,PAW Patrol: Season 6,8
United Kingdom,GB,2021-12-26,TV,9,Emily in Paris,Emily in Paris: Season 1,1
United Kingdom,GB,2021-12-26,TV,10,Selling Tampa,Selling Tampa: Season 1,2
United Kingdom,GB,2021-12-19,Films,1,The Unforgivable,,2
United Kingdom,GB,2021-12-19,Films,2,Bad Boys for Life,,2
United Kingdom,GB,2021-12-19,Films,3,Back to the Outback,,1
United Kingdom,GB,2021-12-19,Films,4,Love Actually,,4
United Kingdom,GB,2021-12-19,Films,5,Spider-Man: Homecoming,,1
United Kingdom,GB,2021-12-19,Films,6,The Holiday,,2
United Kingdom,GB,2021-12-19,Films,7,Nativity!,,2
